fund_code,fund_abbr_name,nav,add_nav,pre_nav,pre_add_nav,day_growth,day_growth_rate,handling_charge
000669,国寿安保尊享债券C,1.2960,1.2960,1.2960,1.2960,0,0.00,0.00%
000672,工银绝对收益混合发起B,1.0730,1.0730,1.0730,1.0730,0,0.00,0.00%
000679,招商丰利灵活配置混合A,1.1980,1.1980,1.1950,1.1950,0.0030,0.25,0.15%
000684,长盛养老健康产业灵活配置,1.3550,1.3550,1.3480,1.3480,0.0070,0.52,0.15%
000688,景顺长城研究精选股票,1.5050,1.5250,1.51,1.53,-0.0050,-0.33,0.15%
000689,前海开源新经济混合,1.1050,1.2150,1.1110,1.2210,-0.0060,-0.54,0.15%
000690,前海开源大海洋混合,0.9520,0.9520,0.9610,0.9610,-0.0090,-0.94,0.15%
000694,鑫元鸿利债券,1.1748,1.1748,1.1740,1.1740,0.0008,0.07,0.06%
000695,大成景益平稳收益混合,1.4570,1.4570,1.4570,1.4570,0,0.00,0.15%
000696,汇添富环保行业股票,1.4490,1.4490,1.47,1.47,-0.0210,-1.43,0.15%
000697,汇添富移动互联股票,1.3390,1.3390,1.3480,1.3480,-0.0090,-0.67,0.15%
000698,宝盈科技30混合,1.6030,1.6030,1.61,1.61,-0.0070,-0.43,0.15%
000706,中邮多策略混合,1.2830,1.2830,1.2840,1.2840,-0.0010,-0.08,0.15%
000708,华安安享混合,1.1070,1.1070,1.1080,1.1080,-0.0010,-0.09,0.15%
000711,嘉实医疗保健股票,1.4230,1.4230,1.4120,1.4120,0.0110,0.78,0.15%
000714,诺安稳健回报灵活配置混合,1.3550,1.3880,1.3540,1.3870,0.0010,0.07,0.15%
000717,融通转型三动力灵活配置混合,1.3750,1.3750,1.3770,1.3770,-0.0020,-0.15,0.15%
000723,建信稳定添利债券C,1.0370,1.2980,1.0360,1.2970,0.0010,0.10,0.00%
000727,融通健康产业灵活配置混合,1.0440,1.0440,1.0510,1.0510,-0.0070,-0.67,0.15%
000729,建信中小盘先锋股票,1.4690,1.4690,1.4580,1.4580,0.0110,0.75,0.15%
000736,诺安聚利债券A,1.0710,1.1350,1.07,1.1340,0.0010,0.09,0.08%
000737,诺安聚利债券C,1.0610,1.1190,1.06,1.1180,0.0010,0.09,0.00%
000739,平安大华新鑫先锋A,1.2590,,1.2570,1.2570,0.0020,0.16,0.12%
000742,国泰新经济灵活配置混合,2.3850,2.67,2.3270,2.6120,0.0580,2.49,0.15%
000743,红塔红土盛世普益混合发起式,1.2330,1.2930,1.2370,1.2970,-0.0040,-0.32,0.08%
000744,北信瑞丰稳定收益A,1.0970,1.2670,1.0960,1.2660,0.0010,0.09,0.08%
000745,北信瑞丰稳定收益C,1.0910,1.2590,1.09,1.2580,0.0010,0.09,0.00%
000746,招商行业精选股票,1.6230,1.6230,1.5970,1.5970,0.0260,1.63,0.15%
000747,广发逆向策略混合,1.5790,1.5790,1.5640,1.5640,0.0150,0.96,0.15%
000751,嘉实新兴产业股票,2.1020,2.1020,2.0650,2.0650,0.0370,1.79,0.15%
000753,华宝兴业量化对冲混合A,1.0431,1.2231,1.0421,1.2221,0.0010,0.10,0.08%
000754,华宝兴业量化对冲混合C,1.0408,1.2208,1.0399,1.2199,0.0009,0.09,0.00%
000755,富安达新兴成长混合,1.3404,1.3404,1.3427,1.3427,-0.0023,-0.17,0.15%
000756,建信潜力新蓝筹股票,1.4450,1.4450,1.4330,1.4330,0.0120,0.84,0.15%
000757,华富智慧城市灵活配置混合,0.9380,1.1380,0.9370,1.1370,0.0010,0.11,0.15%
000761,国富健康优质生活股票,1.21,1.21,1.2060,1.2060,0.0040,0.33,0.15%
000763,工银新财富灵活配置混合,1.4780,1.4780,1.4780,1.4780,0,0.00,0.15%
000767,华富国泰民安灵活配置混合,1.1160,1.1160,1.1130,1.1130,0.0030,0.27,0.15%
000772,景顺长城中国回报灵活配置,1.3440,1.3440,1.3470,1.3470,-0.0030,-0.22,0.15%
000778,鹏华先进制造股票,1.6230,1.6230,1.6360,1.6360,-0.0130,-0.79,0.15%
000780,鹏华医疗保健股票,1.1840,1.1840,1.1790,1.1790,0.0050,0.42,0.15%
000788,前海开源中国成长混合,1.0110,1.0910,1.0010,1.0810,0.01,1.00,0.15%
000793,工银高端制造股票,1.0350,1.0350,1.0260,1.0260,0.0090,0.88,0.15%
000794,宝盈睿丰创新混合A,1.2650,1.2650,1.2750,1.2750,-0.01,-0.78,0.12%
000796,宝盈睿丰创新混合C,1.16,1.16,1.1690,1.1690,-0.0090,-0.77,0.00%
000800,华商未来主题混合,0.8450,0.8450,0.8620,0.8620,-0.0170,-1.97,0.15%
000801,中金纯债A,1.1270,1.1270,1.1270,1.1270,0,0.00,0.08%
000802,中金纯债C,1.11,1.11,1.11,1.11,0,0.00,0.00%
000803,工银研究精选股票,1.4170,1.4170,1.4240,1.4240,-0.0070,-0.49,0.15%
000804,中信建投稳利保本,1.0278,1.2679,1.0274,1.2675,0.0004,0.04,0.12%
000805,中银新经济灵活配置混合,1.3920,1.3920,1.3670,1.3670,0.0250,1.83,0.15%
000810,富国收益增强债券A,1.2180,1.2780,1.2160,1.2760,0.0020,0.16,0.08%
000812,富国收益增强债券C,1.20,1.26,1.1980,1.2580,0.0020,0.17,0.00%
000817,中银安心回报,,,1.0050,1.1170,,,0.08%
000822,东海美丽中国灵活配置,1.0660,1.0660,1.0510,1.0510,0.0150,1.43,0.15%
000823,银华高端制造业,0.8940,0.8940,0.8920,0.8920,0.0020,0.22,0.15%
000824,圆信永丰双红利A,1.2960,2.1550,1.2830,2.1420,0.0130,1.01,0.15%
000825,圆信永丰双红利C,1.2870,2.0990,1.2750,2.0870,0.0120,0.94,0.00%
000828,泰达转型机遇,0.9090,1.1290,0.9070,1.1270,0.0020,0.22,0.12%
000831,工银医疗保健,1.4270,1.4270,1.4260,1.4260,0.0010,0.07,0.15%
000834,大成纳斯达克100指数,,,1.5160,1.5160,,,0.12%
000835,华润元大富时中国A50指数,1.74,1.74,1.7250,1.7250,0.0150,0.87,0.12%
000839,上投摩根纯债丰利债券A,1.0010,1.0820,1.0010,1.0820,0,0.00,0.08%
000840,上投摩根纯债丰利债券C,0.9960,1.0730,0.9950,1.0720,0.0010,0.10,0.00%
000845,国投瑞银信息消费混合,1.4010,1.7750,1.4020,1.7760,-0.0010,-0.07,0.15%
000849,汇丰晋信双核策略A,1.1429,1.9329,1.1471,1.9371,-0.0042,-0.37,0.15%
000850,汇丰晋信双核策略C,1.1442,1.9342,1.1484,1.9384,-0.0042,-0.37,0.00%
000854,鹏华养老产业,1.6490,1.6490,1.6070,1.6070,0.0420,2.61,0.15%
000859,融通通瑞债券C,1.0440,1.0440,1.0430,1.0430,0.0010,0.10,0.00%
000865,大成景利混合,1.18,1.31,1.1790,1.3090,0.0010,0.08,0.10%
000866,华宝兴业制造,1.2430,1.2430,1.2470,1.2470,-0.0040,-0.32,0.15%
000867,华宝品质生活股票,0.99,1.04,0.9760,1.0260,0.0140,1.43,0.15%
000870,嘉实新收益混合,1.3690,1.6820,1.3520,1.6650,0.0170,1.26,0.06%
000875,建信稳定得利债券A,1.1760,1.1760,1.1750,1.1750,0.0010,0.09,0.08%
000876,建信稳定得利债券C,1.1620,1.1620,1.1610,1.1610,0.0010,0.09,0.00%
000877,华泰柏瑞量化优选混合,1.7331,1.7331,1.7274,1.7274,0.0057,0.33,0.15%
000878,中海医药健康产业混合A,1.3960,1.3960,1.3930,1.3930,0.0030,0.22,0.15%
000879,中海医药健康产业混合C,1.3560,1.3560,1.3540,1.3540,0.0020,0.15,0.00%
000880,富国研究精选灵活配置,1.5330,1.5330,1.5330,1.5330,0,0.00,0.15%
000884,民生加银优选,1.2470,1.2470,1.24,1.24,0.0070,0.56,0.15%
000886,北信瑞丰无限互联主题灵活配置,0.6380,0.8380,0.6410,0.8410,-0.0030,-0.47,0.15%
000887,上投摩根稳进回报混合,1.0010,1.19,0.9980,1.1870,0.0030,0.30,0.10%
000889,上投摩根纯债添利债券A,1.0130,1.0660,1.0120,1.0650,0.0010,0.10,0.08%
000890,上投摩根纯债添利债券C ,1.0080,1.0530,1.0070,1.0520,0.0010,0.10,0.00%
000892,九泰天宝灵活配置混合A,1.3640,1.3640,1.3710,1.3710,-0.0070,-0.51,0.15%
000893,工银创新动力,0.7220,0.7220,0.7280,0.7280,-0.0060,-0.82,0.15%
000894,中欧睿达定期开放,1.1690,1.1690,1.1660,1.1660,0.0030,0.26,0.12%
000898,华富恒稳纯债债券A,1.1230,1.1230,1.1220,1.1220,0.0010,0.09,0.08%
000899,华富恒稳纯债债券C ,1.1070,1.1070,1.1060,1.1060,0.0010,0.09,0.00%
000910,鑫元合丰纯债C,1.0101,1.1108,1.0091,1.1097,0.0010,0.10,0.00%
000913,农银医疗保健股票,0.9889,0.9889,0.9899,0.9899,-0.0010,-0.10,0.15%
000916,前海开源股息率100强股票,1.2530,1.4530,1.2590,1.4590,-0.0060,-0.48,0.15%
000924,宝盈先进制造混合,1.0590,1.0590,1.0680,1.0680,-0.0090,-0.84,0.15%
000925,汇添富外延增长主题,1.2920,1.2920,1.2870,1.2870,0.0050,0.39,0.15%
000926,中信建投睿信灵活配置混合A,0.9322,0.9322,0.9365,0.9365,-0.0043,-0.46,0.12%
000928,中融国企改革混合,0.9990,0.9990,0.9930,0.9930,0.0060,0.60,0.15%
000932,前海开源睿远稳健增利混合A,1.1580,1.1580,1.1580,1.1580,0,0.00,0.12%
000933,前海开源睿远稳健增利混合C,1.1270,1.1270,1.1270,1.1270,0,0.00,0.00%
000934,国富大中华精选混合,,,1.3290,1.3290,,,0.15%
000935,汇金转型成长,0.7590,0.9090,0.7630,0.9130,-0.0040,-0.52,0.15%
000936,博时产业新动力混合,1.5450,1.5710,1.54,1.5660,0.0050,0.32,0.15%
000937,华商稳固添利债券A,1.08,1.08,1.08,1.08,0,0.00,0.08%
000938,华商稳固添利债券C,1.0660,1.0660,1.0660,1.0660,0,0.00,0.00%
000939,中银研究精选灵活配置混合,0.7210,0.9310,0.7150,0.9250,0.0060,0.84,0.15%
000940,富国中小盘精选混合,1.4050,1.4050,1.3910,1.3910,0.0140,1.01,0.15%
000942,广发信息技术联接A,1.0503,1.0503,1.0543,1.0543,-0.0040,-0.38,0.12%
000943,工银中高等级信用债债券A,1.0050,1.0050,1.0040,1.0040,0.0010,0.10,0.08%
000944,工银中高等级信用债债券B,0.9960,0.9960,0.9950,0.9950,0.0010,0.10,0.00%
000945,华夏医疗健康混合A,1.4330,1.4330,1.4390,1.4390,-0.0060,-0.42,0.12%
000946,华夏医疗健康混合C,1.4130,1.4130,1.4180,1.4180,-0.0050,-0.35,0.00%
000948,华夏沪港通恒生ETF联接,1.2508,1.2508,1.2477,1.2477,0.0031,0.25,0.12%
000950,易方达沪深300非银ETF联接,0.9516,0.9516,0.9454,0.9454,0.0062,0.66,0.10%
000953,国泰睿吉灵活配置混合A,1.2490,1.2490,1.2440,1.2440,0.0050,0.40,0.15%
000954,国泰睿吉灵活配置混合C,1.20,1.20,1.1950,1.1950,0.0050,0.42,0.00%
000955,南方产业活力,1.23,1.23,1.2370,1.2370,-0.0070,-0.57,0.15%
000958,东吴鼎元A,1.0330,1.0330,1.0310,1.0310,0.0020,0.19,0.08%
000959,东吴鼎元C,1.0350,1.0350,1.0330,1.0330,0.0020,0.19,0.00%
000960,招商医药健康产业股票,1.0770,1.0770,1.0810,1.0810,-0.0040,-0.37,0.15%
000961,天弘沪深300指数,1.1770,1.1770,1.1713,1.1713,0.0057,0.49,0.10%
000962,天弘中证500指数,1.0270,1.0270,1.0327,1.0327,-0.0057,-0.55,0.10%
000963,兴业多策略混合,1.2330,1.2330,1.2460,1.2460,-0.0130,-1.04,0.15%
000965,汇丰晋信新动力混合,0.9321,0.9321,0.9208,0.9208,0.0113,1.23,0.15%
000966,中邮核心科技创新灵活配置混合,0.9450,0.9450,0.9450,0.9450,0,0.00,0.15%
000967,华泰柏瑞创新动力混合,1.3520,1.3520,1.3440,1.3440,0.0080,0.60,0.15%
000968,广发养老指数A,1.0607,1.0607,1.0589,1.0589,0.0018,0.17,0.12%
000969,前海开源大安全混合,1.1280,1.1280,1.1190,1.1190,0.0090,0.80,0.15%
000971,诺安新经济股票,0.8750,0.8750,0.8770,0.8770,-0.0020,-0.23,0.15%
000973,新华增盈回报债券,1.1870,1.1870,1.1870,1.1870,0,0.00,0.80%
000974,安信消费医药股票,1.5090,1.5090,1.5020,1.5020,0.0070,0.47,0.15%
000975,MSCI中国A股ETF联接,1.1120,1.1120,1.11,1.11,0.0020,0.18,0.12%
000976,长城新兴产业混合,1.2430,1.2430,1.2440,1.2440,-0.0010,-0.08,0.15%
000977,长城环保主题混合,1.04,1.04,1.0350,1.0350,0.0050,0.48,0.15%
000978,景顺长城量化精选股票,1.5070,1.5070,1.5190,1.5190,-0.0120,-0.79,0.15%
000979,景顺长城沪港深精选股票,1.1220,1.1220,1.11,1.11,0.0120,1.08,0.15%
000984,民生加银新收益债券A,0.9270,0.9270,0.9270,0.9270,0,0.00,0.08%
000985,嘉实逆向策略股票,1.2770,1.2770,1.27,1.27,0.0070,0.55,0.15%
000986,太平灵活配置,0.7380,0.7380,0.7340,0.7340,0.0040,0.55,0.15%
000987,民生加银新收益债券C,0.9240,0.9240,0.9250,0.9250,-0.0010,-0.11,0.00%
000988,嘉实全球互联网股票人民币,,,1.4430,1.4430,,,0.15%
000991,工银战略转型股票,1.2110,1.2110,1.2110,1.2110,0,0.00,0.15%
000993,华宝稳健回报混合,1.0030,1.0030,1.0080,1.0080,-0.0050,-0.50,0.15%
000994,建信睿盈灵活配置混合A,1.0320,1.0320,1.0260,1.0260,0.0060,0.58,0.15%
000995,建信睿盈灵活配置混合C,1.0020,1.0020,0.9960,0.9960,0.0060,0.60,0.00%
000996,中银新动力股票,0.84,0.84,0.8270,0.8270,0.0130,1.57,0.15%
000997,南方双元A,1.0190,1.0450,1.0140,1.04,0.0050,0.49,0.08%
000998,南方双元C,1.0130,1.0390,1.0080,1.0340,0.0050,0.50,0.00%
001000,中欧明睿新起点混合,1.0830,1.0830,1.0730,1.0730,0.01,0.93,0.15%
001001,华夏债券A/B,1.0270,1.8570,1.0250,1.8550,0.0020,0.20,0.10%
001003,华夏债券C,1.0220,1.8120,1.0210,1.8110,0.0010,0.10,0.00%
001004,新华稳健回报混合发起式,0.8170,0.8170,0.8150,0.8150,0.0020,0.25,0.12%
001005,中海合鑫混合,0.6960,0.6960,0.6810,0.6810,0.0150,2.20,0.15%
001007,国联安鑫安灵活配置混合,1.0599,1.2249,1.0541,1.2191,0.0058,0.55,0.07%
001008,工银国企改革股票,1.0980,1.0980,1.0920,1.0920,0.0060,0.55,0.15%
001009,上投摩根安全战略股票,1.0180,1.0180,0.9990,0.9990,0.0190,1.90,0.15%
001011,华夏希望债券A,1.1410,1.6310,1.14,1.63,0.0010,0.09,0.10%
001013,华夏希望债券C,1.1260,1.5960,1.1250,1.5950,0.0010,0.09,0.00%
001014,中融融安混合,1.0522,1.0522,1.0529,1.0529,-0.0007,-0.07,0.15%
001015,华夏沪深300指数增强A,1.4170,1.4170,1.4140,1.4140,0.0030,0.21,0.12%
001016,华夏沪深300指数增强C,1.3970,1.3970,1.3940,1.3940,0.0030,0.22,0.00%
001017,泰达改革动力混合A,1.2603,1.4903,1.2580,1.4880,0.0023,0.18,0.15%
001018,易方达新经济混合,1.6450,1.6450,1.64,1.64,0.0050,0.30,0.15%
001021,华夏亚债中国指数A,1.1170,1.2220,1.1170,1.2220,0,0.00,0.08%
001023,华夏亚债中国指数C,1.0910,1.1960,1.09,1.1950,0.0010,0.09,0.00%
001027,前海开源中证大农业指数增强,0.7760,0.7760,0.7710,0.7710,0.0050,0.65,0.12%
001028,华安物联网主题股票,0.7720,0.7720,0.7750,0.7750,-0.0030,-0.39,0.15%
001029,国投瑞银新动力混合,1.0980,1.1980,1.0930,1.1930,0.0050,0.46,0.06%
001030,天弘云端生活优选,0.8144,0.8144,0.8086,0.8086,0.0058,0.72,0.15%
001031,华夏安康优选债券A,1.2490,1.4090,1.2470,1.4070,0.0020,0.16,0.08%
001033,华夏安康优选债券C,1.2270,1.3870,1.2250,1.3850,0.0020,0.16,0.00%
001036,嘉实企业变革股票,1.02,1.02,1.0150,1.0150,0.0050,0.49,0.15%
001037,国投瑞银锐意改革混合,0.9410,0.9410,0.9470,0.9470,-0.0060,-0.63,0.15%
001039,嘉实先进制造股票,0.9210,0.9210,0.9160,0.9160,0.0050,0.55,0.15%
001040,新华策略精选股票,1.0580,1.0580,1.0510,1.0510,0.0070,0.67,0.15%
001042,华夏领先股票,0.7280,0.7280,0.7310,0.7310,-0.0030,-0.41,0.15%
001043,工银美丽城镇股票,1.0860,1.0860,1.0810,1.0810,0.0050,0.46,0.15%
001044,嘉实新消费股票,1.3520,1.3520,1.3460,1.3460,0.0060,0.45,0.15%
001045,华夏可转债增强债券A,0.9980,0.9980,0.9960,0.9960,0.0020,0.20,0.08%
001047,光大国企改革股票,1.2040,1.2040,1.2020,1.2020,0.0020,0.17,0.15%
001048,富国新兴产业股票,1.3680,1.3680,1.3690,1.3690,-0.0010,-0.07,0.15%
001050,汇添富成长多因子量化策略股票,1.1280,1.1280,1.1370,1.1370,-0.0090,-0.79,0.15%
001051,华夏上证50ETF联接,0.9590,0.9590,0.9520,0.9520,0.0070,0.74,0.12%
001052,华夏中证500ETF联接,0.67,0.67,0.6730,0.6730,-0.0030,-0.45,0.12%
001053,南方创新经济,1.2210,1.2210,1.21,1.21,0.0110,0.91,0.15%
001054,工银新金融股票,1.0510,1.0510,1.0460,1.0460,0.0050,0.48,0.15%
001055,博时产业债纯债债券A,1.0940,1.0940,1.0940,1.0940,0,0.00,0.08%
001056,北信瑞丰健康生活主题灵活配置,0.9230,0.9230,0.9330,0.9330,-0.01,-1.07,0.15%
001060,前海开源高端装备制造混合,1.2960,1.2960,1.2820,1.2820,0.0140,1.09,0.15%
001061,华夏海外收益债券A,,,1.2420,1.4060,,,0.08%
001063,华夏海外收益债券C,,,1.2150,1.3790,,,0.00%
001064,广发环保指数A,0.7722,0.7722,0.7773,0.7773,-0.0051,-0.66,0.12%
001067,鹏华弘盛混合A,1.1971,1.1971,1.1967,1.1967,0.0004,0.03,0.15%
001068,华融新锐灵活配置混合,0.9740,0.9740,0.9720,0.9720,0.0020,0.21,0.12%
001069,华泰柏瑞消费成长混合,1.08,1.08,1.0880,1.0880,-0.0080,-0.74,0.15%
001070,建信信息产业股票,1.2940,1.2940,1.2930,1.2930,0.0010,0.08,0.15%
001071,华安媒体互联网混合,1.0180,1.0180,1.0340,1.0340,-0.0160,-1.55,0.15%
001072,华安智能装备主题股票,1.1020,1.1020,1.1080,1.1080,-0.0060,-0.54,0.15%
001074,华泰柏瑞量化驱动混合,1.1025,1.1025,1.1001,1.1001,0.0024,0.22,0.15%
001075,宝盈转型动力混合,0.7380,0.7380,0.7330,0.7330,0.0050,0.68,0.15%
001076,易方达改革红利混合,0.9440,0.9440,0.9350,0.9350,0.0090,0.96,0.15%
001086,华富恒利债券A,1.0660,1.0660,1.0670,1.0670,-0.0010,-0.09,0.08%
001087,华富恒利债券C,1.0540,1.0540,1.0550,1.0550,-0.0010,-0.09,0.00%
001088,华宝国策导向混合,0.7560,0.7560,0.76,0.76,-0.0040,-0.53,0.15%
001092,广发生物科技指数(QDII),,,0.9480,0.9480,,,0.13%
001097,华泰柏瑞积极优选股票,0.6890,0.6890,0.6940,0.6940,-0.0050,-0.72,0.15%
001102,前海开源国家比较优势混合,1.46,1.46,1.4380,1.4380,0.0220,1.53,0.15%
001103,前海开源工业革命4.0混合,1.2350,1.2350,1.2160,1.2160,0.0190,1.56,0.15%
001104,华安新丝路主题股票,1.0020,1.0020,1.0050,1.0050,-0.0030,-0.30,0.15%
001105,信达澳银转型创新股票,0.7580,0.7580,0.7550,0.7550,0.0030,0.40,0.15%
001106,华商健康生活混合,0.9620,1.0120,0.9450,0.9950,0.0170,1.80,0.15%
001112,东方红中国优势混合,1.5640,1.5640,1.5460,1.5460,0.0180,1.16,1.50%
001113,南方大数据100A,0.8586,0.8586,0.8648,0.8648,-0.0062,-0.72,0.12%
001118,华宝事件驱动混合,0.7750,0.7750,0.7660,0.7660,0.0090,1.17,0.15%
001119,国投瑞银新回报混合,1.0930,1.1010,1.0920,1.10,0.0010,0.09,0.15%
001120,东方睿鑫热点挖掘混合A,0.7177,0.7177,0.7206,0.7206,-0.0029,-0.40,0.12%
001121,东方睿鑫热点挖掘混合C,0.6984,0.6984,0.7013,0.7013,-0.0029,-0.41,0.00%
001122,鹏华弘利混合A,1.1095,1.1273,1.1089,1.1267,0.0006,0.05,0.15%
001123,鹏华弘利混合C,1.0990,1.1148,1.0984,1.1142,0.0006,0.05,0.15%
001125,博时互联网主题灵活配置混合,0.8080,0.8080,0.8020,0.8020,0.0060,0.75,0.15%
001126,上投摩根卓越制造股票,0.7460,0.7460,0.7430,0.7430,0.0030,0.40,0.15%
001127,中银宏观策略混合,0.6880,0.6880,0.6850,0.6850,0.0030,0.44,0.15%
001128,宝盈新兴产业混合,0.6340,0.6340,0.6330,0.6330,0.0010,0.16,0.15%
001133,广发中证全指可选消费联接A,0.8290,0.8290,0.8323,0.8323,-0.0033,-0.40,0.12%
001135,益民品质升级混合,0.5940,0.5940,0.5890,0.5890,0.0050,0.85,0.15%
001139,华安新动力灵活配置混合,1.0840,1.0840,1.0850,1.0850,-0.0010,-0.09,0.15%
001140,工银总回报灵活配置混合,0.9710,0.9710,0.9680,0.9680,0.0030,0.31,0.15%
001141,泰达宏利创盈混合A,1.2150,1.2150,1.2110,1.2110,0.0040,0.33,0.10%
001142,泰达宏利创盈混合B,1.1930,1.1930,1.1890,1.1890,0.0040,0.34,0.00%
001143,华商量化进取混合,0.7760,0.7760,0.7690,0.7690,0.0070,0.91,0.15%
001144,大成互联网思维混合,0.9060,0.9060,0.8970,0.8970,0.0090,1.00,0.12%
001148,申万菱信多策略灵活配置混合A,1.0590,1.1190,1.0540,1.1140,0.0050,0.47,0.07%
001150,融通互联网传媒灵活配置混合,0.6160,0.6160,0.6160,0.6160,0,0.00,0.15%
001152,融通新区域新经济灵活配置混合,0.5310,0.5310,0.5280,0.5280,0.0030,0.57,0.15%
001154,北信瑞丰平安中国主题灵活配置,0.9960,0.9960,1.0090,1.0090,-0.0130,-1.29,0.15%
001156,申万菱信新能源汽车混合,1.0310,1.0310,1.0250,1.0250,0.0060,0.59,0.15%
001157,国联安睿祺灵活配置混合,1.0819,1.0819,1.0714,1.0714,0.0105,0.98,0.15%
001158,工银新材料新能源股票,0.7460,0.7460,0.7490,0.7490,-0.0030,-0.40,0.15%
001159,大成景秀灵活配置混合A,1.0870,1.0870,1.0860,1.0860,0.0010,0.09,0.15%
001160,东方永润债券A,1.0207,1.0207,1.0204,1.0204,0.0003,0.03,0.06%
001161,东方永润债券C,1.0102,1.0102,1.0099,1.0099,0.0003,0.03,0.00%
001162,前海开源优势蓝筹股票A,1.1610,1.1610,1.14,1.14,0.0210,1.84,0.15%
001163,银华中国梦30股票,1.1310,1.1310,1.1120,1.1120,0.0190,1.71,0.15%
001166,建信环保产业股票,0.8090,0.8090,0.8110,0.8110,-0.0020,-0.25,0.15%
001167,金鹰科技创新股票,0.6970,0.6970,0.6960,0.6960,0.0010,0.14,0.15%
001168,国投瑞银优选收益混合,1.0940,1.1060,1.0990,1.1110,-0.0050,-0.46,0.15%
001169,国投瑞银新价值混合,1.0280,1.0810,1.0330,1.0860,-0.0050,-0.48,0.06%
001170,泰达宏利复兴混合,1.0160,1.0160,1.0050,1.0050,0.0110,1.09,0.15%
001171,工银养老产业股票,0.7520,0.7520,0.75,0.75,0.0020,0.27,0.15%
001172,鹏华弘泽混合A,1.1346,1.1346,1.1348,1.1348,-0.0002,-0.02,0.15%
001173,中欧瑾和灵活配置混合A,1.1020,1.1020,1.1020,1.1020,0,0.00,0.15%
001174,中欧瑾和灵活配置混合C,1.0840,1.0840,1.0840,1.0840,0,0.00,0.00%
001178,前海开源再融资股票,1.1090,1.3290,1.11,1.33,-0.0010,-0.09,0.15%
001179,德邦大健康灵活配置混合,1.1168,1.1168,1.1140,1.1140,0.0028,0.25,0.15%
001180,广发医药卫生联接A,0.8393,0.8393,0.8403,0.8403,-0.0010,-0.12,0.12%
001181,南方改革机遇,0.9470,0.9470,0.9450,0.9450,0.0020,0.21,0.15%
001183,南方利淘A,1.1230,1.1230,1.1230,1.1230,0,0.00,0.12%
001184,易方达新常态灵活配置混合,0.4950,0.4950,0.4930,0.4930,0.0020,0.41,0.15%
001185,安信动态策略混合A,1.2524,1.2524,1.2506,1.2506,0.0018,0.14,0.10%
001186,富国文体健康股票,0.99,0.99,0.9930,0.9930,-0.0030,-0.30,0.15%
001188,鹏华改革红利股票,0.8760,0.8760,0.8730,0.8730,0.0030,0.34,0.15%
001190,鹏华弘润混合A,1.1154,1.1154,1.1144,1.1144,0.0010,0.09,0.15%
001191,鹏华弘润混合C,1.1004,1.1004,1.0995,1.0995,0.0009,0.08,0.15%
001192,上投摩根整合驱动混合,0.7650,0.7650,0.75,0.75,0.0150,2.00,0.15%
001193,中金消费升级,0.8180,0.8180,0.8170,0.8170,0.0010,0.12,0.15%
001195,工银农业产业股票,0.6140,0.6140,0.6070,0.6070,0.0070,1.15,0.15%
001196,东方鼎新灵活配置混合A,1.2143,1.2143,1.2083,1.2083,0.0060,0.50,0.08%
001197,长盛转型升级主题灵活配置混合,0.8750,0.8750,0.87,0.87,0.0050,0.57,0.15%
001198,东方惠新灵活配置混合A,1.1663,1.1663,1.1673,1.1673,-0.0010,-0.09,0.08%
001199,创金合信聚利债券A,1.0520,1.0520,1.0560,1.0560,-0.0040,-0.38,0.08%
001200,创金合信聚利债券C,1.0390,1.0390,1.0430,1.0430,-0.0040,-0.38,0.00%
001201,申万菱信安鑫回报混合A,1.1450,1.1450,1.1370,1.1370,0.0080,0.70,0.07%
001202,东方红领先精选混合,1.0720,1.1920,1.0720,1.1920,0,0.00,1.50%
001208,诺安低碳经济股票,1.0850,1.0850,1.0760,1.0760,0.0090,0.84,0.15%
001209,前海开源一带一路混合A,0.8720,0.8720,0.8670,0.8670,0.0050,0.58,0.15%
001210,天弘互联网混合,0.6774,0.6774,0.6697,0.6697,0.0077,1.15,0.15%
001212,华润元大稳健债券A,1.0070,1.0160,1.0050,1.0140,0.0020,0.20,0.08%
001213,华润元大稳健债券C,0.9990,1.0070,0.9970,1.0050,0.0020,0.20,0.00%
001214,华泰柏瑞中证500ETF联接,0.6457,0.6457,0.6496,0.6496,-0.0039,-0.60,0.10%
001215,博时沪港深优质企业基金A,0.8840,0.8840,0.8820,0.8820,0.0020,0.23,0.15%
001218,国投瑞银精选收益混合,0.7370,0.7370,0.7350,0.7350,0.0020,0.27,0.15%
